"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.13314 0.7291 0.7775
0.13332 0.7001 0.6766
0.13351 0.7894 0.8362
0.13369 0.8326 0.8741
0.13388 0.7985 0.8294
0.13406 0.8610 0.9019
0.13425 0.7350 0.7856
0.13443 0.7520 0.7994
0.13462 0.7984 0.8548
0.13480 0.8768 0.9132
0.13499 0.7382 0.7868
0.13517 0.7798 0.8191
0.13536 0.8101 0.8558
0.13554 0.9206 0.9064
0.13572 0.7342 0.7820
0.13591 0.7662 0.7672
0.13609 0.7914 0.7846
0.13628 0.7582 0.7985
0.13646 0.7614 0.8097
0.13665 0.7365 0.7845
0.13683 0.7134 0.6901
0.13702 0.7901 0.8110
0.13720 0.8062 0.8375
0.13739 0.7356 0.7843
0.13757 0.8113 0.8571
0.13776 0.8164 0.8616
0.13794 0.7304 0.7833
0.13813 0.8110 0.8500
0.13831 0.7424 0.7904
0.13850 0.7743 0.8210
0.13868 0.7897 0.8387
0.13887 0.8136 0.8581
0.13905 0.8220 0.8652
0.13924 0.7836 0.7833
0.13942 0.7827 0.8213
0.13961 0.8039 0.8420
0.13979 0.7923 0.8222
0.13998 0.7688 0.8043
0.14016 0.7475 0.7959
0.14035 0.8075 0.7640
0.14053 0.8052 0.8536
0.14072 0.8277 0.8590
0.14090 0.7311 0.7833
0.14109 0.7108 0.6879
0.14127 0.7810 0.7817
0.14146 0.7888 0.8288
0.14164 0.8164 0.8519
0.14183 0.7549 0.7562
0.14201 0.7653 0.7611
0.14220 0.7246 0.7746
0.14238 0.7559 0.7904
0.14257 0.7781 0.8271
0.14275 0.7575 0.8016
0.14294 0.8642 0.8375
0.14312 0.8068 0.8375
0.14331 0.8149 0.8597
0.14349 0.7933 0.7943
0.14368 0.8074 0.8541
0.14386 0.8068 0.8539
0.14405 0.8445 0.8668
0.14423 0.7859 0.8152
0.14442 0.7707 0.8207
0.14460 0.8075 0.8478
0.14479 0.8161 0.8648
0.14497 0.7443 0.7920
0.14516 0.7314 0.7839
0.14534 0.7320 0.7846
0.14553 0.7391 0.7920
0.14571 0.8161 0.8596
0.14589 0.7530 0.7904
0.14608 0.7669 0.8178
0.14626 0.7785 0.8184
0.14645 0.7791 0.8281
0.14663 0.7649 0.8052
0.14682 0.7703 0.7278
0.14700 0.7472 0.7956
0.14719 0.8136 0.8004
0.14737 0.8871 0.9251
0.14756 0.7311 0.7836
0.14774 0.8393 0.7662
0.14793 0.8400 0.7665
0.14811 0.8848 0.9238
0.14830 0.8072 0.8539
0.14848 0.7749 0.8159
0.14867 0.7952 0.8342
0.14885 0.7965 0.8255
0.14904 0.7520 0.8001
0.14922 0.7308 0.7839
0.14941 0.7833 0.8313
0.14959 0.7559 0.8046
0.14978 0.8039 0.7691
0.14996 0.7653 0.8126
0.15015 0.7514 0.7997
0.15033 0.9155 0.9313
0.15052 0.7246 0.7759
0.15070 0.7769 0.8168
0.15089 0.8087 0.8151
0.15107 0.8255 0.8165
0.15126 0.8774 0.9177
0.15144 0.7804 0.8204
0.15163 0.8101 0.8565
0.15181 0.7965 0.8322
0.15200 0.8355 0.8703
0.15218 0.8297 0.8781
0.15237 0.9016 0.8255
0.15255 0.7962 0.8429
0.15274 0.7284 0.7800
0.15292 0.7279 0.7053
0.15311 0.8919 0.9303
0.15329 0.7569 0.7997
0.15348 0.7653 0.8078
0.15366 0.7565 0.8068
0.15385 0.7549 0.8042
0.15403 0.7311 0.7846
0.15422 0.7559 0.8043
0.15440 0.7994 0.7991
0.15459 0.8197 0.8113
0.15477 0.8799 0.8516
0.15496 0.7659 0.8075
0.15514 0.7617 0.8107
0.15533 0.7636 0.8123
0.15551 0.8255 0.8655
0.15570 0.8281 0.8752
0.15588 0.7668 0.8184
0.15607 0.7730 0.8226
0.15625 0.8052 0.8549
0.15643 0.7588 0.8072
0.15662 0.8113 0.8600
0.15680 0.7558 0.8061
0.15699 0.7981 0.8471
0.15717 0.7630 0.8117
0.15736 0.7527 0.7843
0.15754 0.7665 0.8149
0.15773 0.7466 0.8081
0.15791 0.9444 0.9247
0.15810 0.7623 0.8110
0.15828 0.8104 0.8107
0.15847 0.8365 0.8816
0.15865 0.7282 0.7810
0.15884 0.7355 0.7887
0.15902 0.7643 0.8133
0.15921 0.7936 0.8426
0.15939 0.9206 0.9358
0.15958 0.8984 0.9374
0.15976 0.7340 0.7859
0.15995 0.8983 0.9351
0.16013 0.7562 0.7997
0.16032 0.7591 0.8084
0.16050 0.7598 0.8084
0.16069 0.7601 0.8088
0.16087 0.7729 0.8213
0.16106 0.7804 0.8304
0.16124 0.7978 0.8336
0.16143 0.7772 0.8117
0.16161 0.8381 0.8504
0.16180 0.8151 0.8609
0.16198 0.8826 0.9235
0.16217 0.8181 0.8562
0.16235 0.8068 0.8558
0.16254 0.8300 0.8703
0.16272 0.8113 0.8043
0.16291 0.7945 0.8355
0.16309 0.7962 0.8362
0.16328 0.8168 0.8645
0.16346 0.7369 0.7907
0.16365 0.7698 0.8188
0.16383 0.7984 0.8474
0.16402 0.8358 0.8816
0.16420 0.7311 0.7846
0.16439 0.7324 0.7862
0.16457 0.8072 0.8084
0.16476 0.8168 0.8645
0.16494 0.8471 0.8815
0.16513 0.8081 0.8549
0.16531 0.7820 0.8130
0.16550 0.7291 0.7794
0.16568 0.8207 0.7785
0.16587 0.7362 0.7894
0.16605 0.7350 0.7891
0.16624 0.7398 0.7897
0.16642 0.7449 0.7227
0.16661 0.7975 0.8329
0.16679 0.7991 0.8194
0.16697 0.7694 0.8180
0.16716 0.7727 0.8213
0.16734 0.7814 0.8326
0.16753 0.7643 0.8133
0.16771 0.7317 0.7859
0.16790 0.9251 0.9392
0.16808 0.7897 0.8394
0.16827 0.7337 0.7872
0.16845 0.8317 0.8678
0.16864 0.9406 0.8610
0.16882 0.7359 0.7894
0.16901 0.8077 0.8081
0.16919 0.8249 0.8239
0.16938 0.8123 0.8600
0.16956 0.7295 0.7804
0.16975 0.7372 0.7910
0.16993 0.7378 0.7923
0.17012 0.7472 0.7991
0.17030 0.7810 0.7872
0.17049 0.7395 0.7930
